year,month,day,NSI
2015,6,14,111.7
2015,6,15,111.28
2015,6,16,109.91
2015,6,17,109.05
2015,6,18,107.33
2015,6,19,108.43
2015,6,20,110.4
2015,6,21,110.65
2015,6,22,109.33
2015,6,23,111.5
2015,6,24,111.29
2015,6,25,114.19
2015,6,26,114.14
2015,6,27,114.57
2015,6,28,115.9
2015,6,29,118.93
2015,6,30,116.31
2015,7,1,114.79
2015,7,2,114.5
2015,7,3,116.87
2015,7,4,116.52
2015,7,5,116.41
2015,7,6,115.41
2015,7,7,115.73
2015,7,8,117.89
2015,7,9,115.55
2015,7,10,112.3
2015,7,11,112.61
2015,7,12,113.05
2015,7,13,113.39
2015,7,14,116.43
2015,7,15,117.49
2015,7,16,119.16
2015,7,17,118.29
2015,7,18,115.94
2015,7,19,114.97
2015,7,20,115.69
2015,7,21,113.69
2015,7,22,112.24
2015,7,23,112.6
2015,7,24,114.13
2015,7,25,115.24
2015,7,26,115.83
2015,7,27,114.43
2015,7,28,115.24
2015,7,29,114.08
2015,7,30,112.62
2015,7,31,112.65
2015,8,1,112.02
2015,8,2,110.3
2015,8,3,109.8
2015,8,4,108.21
2015,8,5,109.96
2015,8,6,110.67
2015,8,7,110.82
2015,8,8,111.17
2015,8,9,110.95
2015,8,10,110.25
2015,8,11,109.45
2015,8,12,107.63
2015,8,13,105.29
2015,8,14,106.75
2015,8,15,104.31
2015,8,16,105.71
2015,8,17,108.26
2015,8,18,111.1
2015,8,19,112.41
2015,8,20,112.86
2015,8,21,110.03
2015,8,22,108.19
2015,8,23,107.63
2015,8,24,105.72
2015,8,25,101.77
2015,8,26,102.9
2015,8,27,105.65
2015,8,28,107.86
2015,8,29,114.51
2015,8,30,114.98
2015,8,31,118.26
2015,9,1,122.99
2015,9,2,121.26
2015,9,3,121.16
2015,9,4,120.6
2015,9,5,117.84
2015,9,6,117.74
2015,9,7,114.93
2015,9,8,112.31
2015,9,9,111.66
2015,9,10,111.97
2015,9,11,110.23
2015,9,12,110.43
2015,9,13,109.98
2015,9,14,110.12
2015,9,15,109.18
2015,9,16,109.56
2015,9,17,110.7
2015,9,18,111.47
2015,9,19,113.06
2015,9,20,113.58
2015,9,21,116.42
2015,9,22,117.63
2015,9,23,118.19
2015,9,24,115.16
2015,9,25,117.13
2015,9,26,117.15
2015,9,27,116.25
2015,9,28,115.81
2015,9,29,116.47
2015,9,30,114.93
2015,10,1,115.43
2015,10,2,114.74
2015,10,3,113.91
2015,10,4,113.69
2015,10,5,113.51
2015,10,6,114.97
2015,10,7,116.13
2015,10,8,119.21
2015,10,9,120.47
2015,10,10,120.28
2015,10,11,120.83
2015,10,12,120.33
2015,10,13,121.19
2015,10,14,121.39
2015,10,15,118.06
2015,10,16,117.84
2015,10,17,119.23
2015,10,18,120.65
2015,10,19,118.78
2015,10,20,116.46
2015,10,21,116.2
2015,10,22,116.84
2015,10,23,114.26
2015,10,24,113.33
2015,10,25,112.16
2015,10,26,112.99
2015,10,27,114.79
2015,10,28,114.13
2015,10,29,114.91
2015,10,30,118.14
2015,10,31,118.69
2015,11,1,119.49
2015,11,2,120.59
2015,11,3,120.14
2015,11,4,121.82
2015,11,5,121.75
2015,11,6,119.87
2015,11,7,121.28
2015,11,8,120.66
2015,11,9,120.92
2015,11,10,117.61
2015,11,11,115.85
2015,11,12,115.25
2015,11,13,117.28
2015,11,14,116.28
2015,11,15,115.74
2015,11,16,115.05
2015,11,17,116.93
2015,11,18,118.66
2015,11,19,118.5
2015,11,20,116.85
2015,11,21,116.41
2015,11,22,116.92
2015,11,23,117.61
2015,11,24,119.86
2015,11,25,119.84
2015,11,26,118.96
2015,11,27,119.81
2015,11,28,120.22
2015,11,29,121.09
2015,11,30,121.71
2015,12,1,119.02
2015,12,2,119.58
2015,12,3,121.65
2015,12,4,120.14
2015,12,5,119.18
2015,12,6,118.51
2015,12,7,118.54
2015,12,8,121.35
2015,12,9,118.42
2015,12,10,117.92
2015,12,11,119.17
2015,12,12,119.45
2015,12,13,118.68
2015,12,14,116.56
2015,12,15,114.26
2015,12,16,115.28
2015,12,17,117.46
2015,12,18,116.3
2015,12,19,115.44
2015,12,20,116.47
2015,12,21,118.23
2015,12,22,119.15
2015,12,23,119.28
2015,12,24,115.48
2015,12,25,115.06
2015,12,26,112
2015,12,27,110.81
2015,12,28,108.17
2015,12,29,106.74
2015,12,30,106.64
2015,12,31,104.94
2016,1,1,103.31
2016,1,2,104.04
2016,1,3,104.29
2016,1,4,105.64
2016,1,5,108.12
2016,1,6,107.23
2016,1,7,108.05
2016,1,8,108.49
2016,1,9,110.89
2016,1,10,111.11
2016,1,11,113.39
2016,1,12,111.48
2016,1,13,112.11
2016,1,14,114.36
2016,1,15,116.01
2016,1,16,116.94
2016,1,17,117.44
2016,1,18,115.06
2016,1,19,116.45
2016,1,20,116.73
2016,1,21,114.44
2016,1,22,112.56
2016,1,23,113.03
2016,1,24,113.1
2016,1,25,111.62
2016,1,26,111.3
2016,1,27,111.08
2016,1,28,114.01
2016,1,29,117.28
2016,1,30,116.61
2016,1,31,116.09
2016,2,1,117.71
2016,2,2,116.2
2016,2,3,115.98
2016,2,4,115.41
2016,2,5,115.04
2016,2,6,113.75
2016,2,7,113.2
2016,2,8,113.14
2016,2,9,113.65
2016,2,10,113.04
2016,2,11,107.46
2016,2,12,100.65
2016,2,13,97.84
2016,2,14,97.38
2016,2,15,97.16
2016,2,16,100.07
2016,2,17,103.42
2016,2,18,108.85
2016,2,19,112.36
2016,2,20,116.41
2016,2,21,115.45
2016,2,22,116.55
2016,2,23,115.91
2016,2,24,114.01
2016,2,25,111.99
2016,2,26,113.45
2016,2,27,114.52
2016,2,28,116.59
2016,2,29,117.25
2016,3,1,115.35
2016,3,2,110.62
2016,3,3,110.72
2016,3,4,110.66
2016,3,5,109.23
2016,3,6,108.41
2016,3,7,107.48
2016,3,8,109.2
2016,3,9,112.27
2016,3,10,112.09
2016,3,11,111.55
2016,3,12,114.35
2016,3,13,115.71
2016,3,14,116.98
2016,3,15,118.52
2016,3,16,119.91
2016,3,17,121.15
2016,3,18,121.69
2016,3,19,120.69
2016,3,20,120.33
2016,3,21,121.78
2016,3,22,120.58
2016,3,23,121.91
2016,3,24,121.09
2016,3,25,118.57
2016,3,26,116.09
2016,3,27,115.25
2016,3,28,112.51
2016,3,29,112.79
2016,3,30,113.76
2016,3,31,116.51
2016,4,1,118.06
2016,4,2,118.92
2016,4,3,121.29
2016,4,4,121.87
2016,4,5,122.16
2016,4,6,119.52
2016,4,7,117.56
2016,4,8,119.19
2016,4,9,119.09
2016,4,10,118.19
2016,4,11,117.94
2016,4,12,116.18
2016,4,13,116.48
2016,4,14,115.84
2016,4,15,114.31
2016,4,16,114.84
2016,4,17,113.9
2016,4,18,113.53
2016,4,19,112.57
2016,4,20,114.35
2016,4,21,114.01
2016,4,22,113.74
2016,4,23,111.77
2016,4,24,109.89
2016,4,25,107.93
2016,4,26,106.44
2016,4,27,102.67
2016,4,28,104.37
2016,4,29,105.41
2016,4,30,106.12
2016,5,1,106.17
2016,5,2,106.31
2016,5,3,108.49
2016,5,4,112.89
2016,5,5,112.21
2016,5,6,107.19
2016,5,7,105.08
2016,5,8,107.17
2016,5,9,107.98
2016,5,10,107.82
2016,5,11,106.8
2016,5,12,107.37
2016,5,13,111.97
2016,5,14,115.6
2016,5,15,114.06
2016,5,16,115.07
2016,5,17,114.84
2016,5,18,114.94
2016,5,19,113.32
2016,5,20,110.19
2016,5,21,108.51
2016,5,22,109.46
2016,5,23,107.87
2016,5,24,108.61
2016,5,25,105.72
2016,5,26,105.18
2016,5,27,104.73
2016,5,28,101.37
2016,5,29,100.31
2016,5,30,100.59
2016,5,31,100.41
2016,6,1,100.39
2016,6,2,102.58
2016,6,3,102.19
2016,6,4,105.05
2016,6,5,106.65
2016,6,6,106.83
2016,6,7,104.11
2016,6,8,105.63
2016,6,9,105.7
2016,6,10,107.38
2016,6,11,105.38
2016,6,12,103.49
2016,6,13,102.7
2016,6,14,102.72
2016,6,15,99.47
2016,6,16,95.99
2016,6,17,93.41
2016,6,18,94.7
2016,6,19,95.33
2016,6,20,92.78
2016,6,21,96.4
2016,6,22,98.57
2016,6,23,101.65
2016,6,24,105.11
2016,6,25,101.85
2016,6,26,101.19
2016,6,27,103.23
2016,6,28,100.76
2016,6,29,102.1
2016,6,30,102.58
2016,7,1,103.22
2016,7,2,109.09
2016,7,3,111.41
2016,7,4,112.21
2016,7,5,115.05
2016,7,6,114.34
2016,7,7,112.64
2016,7,8,116.64
2016,7,9,115.75
2016,7,10,115.6
2016,7,11,115.92
2016,7,12,115.06
2016,7,13,117.4
2016,7,14,119.31
2016,7,15,115.62
2016,7,16,116.17
2016,7,17,115.97
2016,7,18,119.37
2016,7,19,119.49
2016,7,20,117.4
2016,7,21,117.77
2016,7,22,119.91
2016,7,23,120.72
2016,7,24,120.74
2016,7,25,119.99
2016,7,26,120.63
2016,7,27,123.59
2016,7,28,124.79
2016,7,29,126.03
2016,7,30,126.49
2016,7,31,127.22
2016,8,1,127.36
2016,8,2,127.25
2016,8,3,124.51
2016,8,4,122.27
2016,8,5,120.11
2016,8,6,117.96
2016,8,7,117.64
2016,8,8,111.97
2016,8,9,112.29
2016,8,10,113.51
2016,8,11,114.33
2016,8,12,114.62
2016,8,13,115.11
2016,8,14,114.85
2016,8,15,118.87
2016,8,16,115.25
2016,8,17,115.59
2016,8,18,115.74
2016,8,19,116.31
2016,8,20,116.32
2016,8,21,116.4
2016,8,22,118.05
2016,8,23,119.29
2016,8,24,119.36
2016,8,25,119.68
2016,8,26,115.69
2016,8,27,113.42
2016,8,28,112.09
2016,8,29,109.08
2016,8,30,108.78
2016,8,31,106.38
2016,9,1,101.54
2016,9,2,101.5
2016,9,3,101.35
2016,9,4,100.59
2016,9,5,100.18
2016,9,6,99.66
2016,9,7,98.81
2016,9,8,100.02
2016,9,9,101.7
2016,9,10,100.45
2016,9,11,101.35
2016,9,12,101.97
2016,9,13,99.32
2016,9,14,96.98
2016,9,15,95.51
2016,9,16,93.28
2016,9,17,92.86
2016,9,18,93.78
2016,9,19,92.92
2016,9,20,95.81
2016,9,21,98.61
2016,9,22,100.59
2016,9,23,101.37
2016,9,24,102.63
2016,9,25,102.77
2016,9,26,103.9
2016,9,27,101.92
2016,9,28,101.62
2016,9,29,100.67
2016,9,30,100.76
2016,10,1,100.34
2016,10,2,99.82
2016,10,3,99.68
2016,10,4,97.45
2016,10,5,95.97
2016,10,6,95.81
2016,10,7,96.13
2016,10,8,96.61
2016,10,9,97.1
2016,10,10,97
2016,10,11,100.12
2016,10,12,100.33
2016,10,13,99.23
2016,10,14,96.66
2016,10,15,97.21
2016,10,16,95.83
2016,10,17,96.03
2016,10,18,95.77
2016,10,19,98.98
2016,10,20,103.12
2016,10,21,107.05
2016,10,22,107.18
2016,10,23,108.99
2016,10,24,108.71
2016,10,25,110.99
2016,10,26,111.58
2016,10,27,110.5
2016,10,28,112.94
2016,10,29,112.76
2016,10,30,112.63
2016,10,31,111.3
2016,11,1,109.97
2016,11,2,109.1
2016,11,3,108.5
2016,11,4,107.2
2016,11,5,107.1
2016,11,6,107.46
2016,11,7,107.65
2016,11,8,109.81
2016,11,9,111.21
2016,11,10,111.68
2016,11,11,111.65
2016,11,12,113.54
2016,11,13,113.54
2016,11,14,117.01
2016,11,15,118.53
2016,11,16,116.97
2016,11,17,119.34
2016,11,18,117.69
2016,11,19,115.06
2016,11,20,115.36
2016,11,21,114.64
2016,11,22,110.17
2016,11,23,112.05
2016,11,24,110.1
2016,11,25,108.67
2016,11,26,109.62
2016,11,27,108.84
2016,11,28,107.66
2016,11,29,107.87
2016,11,30,107.88
2016,12,1,107.83
2016,12,2,110.07
2016,12,3,109.76
2016,12,4,110.84
2016,12,5,112.9
2016,12,6,113.23
2016,12,7,111.71
2016,12,8,112.45
2016,12,9,113.05
2016,12,10,114.36
2016,12,11,113.46
2016,12,12,111.62
2016,12,13,114.43
2016,12,14,114.59
2016,12,15,115.39
2016,12,16,113.08
2016,12,17,111.74
2016,12,18,112.13
2016,12,19,111.07
2016,12,20,110.81
2016,12,21,111.37
2016,12,22,112.5
2016,12,23,113.7
2016,12,24,112.81
2016,12,25,111.65
2016,12,26,112.02
2016,12,27,110.72
2016,12,28,109.3
2016,12,29,105.06
2016,12,30,105.57
2016,12,31,106.1
2017,1,1,106.7
2017,1,2,109.26
2017,1,3,111.3
2017,1,4,112.56
2017,1,5,115.51
2017,1,6,116.33
2017,1,7,119.77
2017,1,8,121.1
2017,1,9,118.29
2017,1,10,116.17
2017,1,11,116.09
2017,1,12,115.96
2017,1,13,114.53
2017,1,14,108.96
2017,1,15,107.77
2017,1,16,107.79
2017,1,17,104.75
2017,1,18,103.5
2017,1,19,101.68
2017,1,20,102.09
2017,1,21,103.78
2017,1,22,103.42
2017,1,23,106.88
2017,1,24,111.49
2017,1,25,116.53
2017,1,26,119.11
2017,1,27,123.72
2017,1,28,123.18
2017,1,29,123.86
2017,1,30,124.33
2017,1,31,121.78
2017,2,1,117.22
2017,2,2,117.79
2017,2,3,112.92
2017,2,4,115.07
2017,2,5,114.42
2017,2,6,113.07
2017,2,7,114.55
2017,2,8,117.43
2017,2,9,115.8
2017,2,10,117.6
2017,2,11,117.75
2017,2,12,118.09
2017,2,13,117.62
2017,2,14,117.61
2017,2,15,116.79
2017,2,16,117.03
2017,2,17,114.88
2017,2,18,109.92
2017,2,19,108.31
2017,2,20,109.15
2017,2,21,108.78
2017,2,22,109.59
2017,2,23,110.69
2017,2,24,111.65
2017,2,25,114.88
2017,2,26,116.82
2017,2,27,116.81
2017,2,28,118.35
2017,3,1,118.05
2017,3,2,114.6
2017,3,3,113.14
2017,3,4,110.17
2017,3,5,108.51
2017,3,6,108.34
2017,3,7,106.07
2017,3,8,105.02
2017,3,9,106.22
2017,3,10,106.15
2017,3,11,109.47
2017,3,12,112.08
2017,3,13,113.43
2017,3,14,117.3
2017,3,15,119.89
2017,3,16,117.86
2017,3,17,118.65
2017,3,18,120.94
2017,3,19,119.87
2017,3,20,117.78
2017,3,21,114.53
2017,3,22,115.03
2017,3,23,117.63
2017,3,24,115.13
2017,3,25,113.64
2017,3,26,112.3
2017,3,27,115.46
2017,3,28,115.59
2017,3,29,114.09
2017,3,30,113.81
2017,3,31,116.08
2017,4,1,118.93
2017,4,2,124.49
2017,4,3,124.44
2017,4,4,127.03
2017,4,5,124.65
2017,4,6,125.12
2017,4,7,124.97
2017,4,8,125.86
2017,4,9,122.16
2017,4,10,121.35
2017,4,11,118.88
2017,4,12,119.42
2017,4,13,118.97
2017,4,14,119.31
2017,4,15,114.59
2017,4,16,113.61
2017,4,17,113.06
2017,4,18,113.73
2017,4,19,114.69
2017,4,20,116.8
2017,4,21,118.07
2017,4,22,120.92
2017,4,23,122.36
2017,4,24,122.04
2017,4,25,123.39
2017,4,26,126.72
2017,4,27,129.88
2017,4,28,132.14
2017,4,29,133.2
2017,4,30,133.77
2017,5,1,134.1
2017,5,2,132.39
2017,5,3,130.92
2017,5,4,126.91
2017,5,5,125.61
2017,5,6,123.52
2017,5,7,122.79
2017,5,8,124.14
2017,5,9,128.34
2017,5,10,128.06
2017,5,11,128.99
2017,5,12,128.7
2017,5,13,129.88
2017,5,14,130.6
2017,5,15,129.95
2017,5,16,129.49
2017,5,17,130.98
2017,5,18,131.15
2017,5,19,129.17
2017,5,20,127.76
2017,5,21,127.6
2017,5,22,127.47
2017,5,23,125.91
2017,5,24,125.1
2017,5,25,125.98
2017,5,26,128.12
2017,5,27,129.83
2017,5,28,129.51
2017,5,29,131.19
2017,5,30,130.87
2017,5,31,129.83
2017,6,1,127.74
2017,6,2,125.87
2017,6,3,125.61
2017,6,4,124.58
2017,6,5,122.99
2017,6,6,123.25
2017,6,7,121.94
2017,6,8,124.09
2017,6,9,124.46
2017,6,10,125.9
2017,6,11,126.64
2017,6,12,126.29
2017,6,13,126.12
2017,6,14,127.66
2017,6,15,126.25
2017,6,16,125.8
2017,6,17,120.48
2017,6,18,119.62
2017,6,19,120.82
2017,6,20,120.26
2017,6,21,118.31
2017,6,22,116.74
2017,6,23,116.73
2017,6,24,119.01
2017,6,25,119.72
2017,6,26,120.07
2017,6,27,120.67
2017,6,28,122.43
2017,6,29,123.54
2017,6,30,126.27
2017,7,1,125.66
2017,7,2,129.53
2017,7,3,128.72
2017,7,4,127.37
2017,7,5,126.5
2017,7,6,127.25
2017,7,7,125.78
2017,7,8,127.04
2017,7,9,124.45
2017,7,10,124.79
2017,7,11,124.2
2017,7,12,124.31
2017,7,13,122.54
2017,7,14,123.03
2017,7,15,122.65
2017,7,16,121.34
2017,7,17,119.07
2017,7,18,118.2
2017,7,19,116.13
2017,7,20,117.66
2017,7,21,119.07
2017,7,22,120.46
2017,7,23,121.44
2017,7,24,124.22
2017,7,25,126.47
2017,7,26,129.89
2017,7,27,129.14
2017,7,28,129.12
2017,7,29,125.18
2017,7,30,123.89
2017,7,31,122.84
2017,8,1,122.13
2017,8,2,122.18
2017,8,3,122.59
2017,8,4,118.07
2017,8,5,120.75
2017,8,6,121.59
2017,8,7,121.83
2017,8,8,122.32
2017,8,9,119.56
2017,8,10,118.1
2017,8,11,120.38
2017,8,12,118.75
2017,8,13,117.63
2017,8,14,116.01
2017,8,15,116.48
2017,8,16,113.27
2017,8,17,113.33
2017,8,18,112.79
2017,8,19,111.4
2017,8,20,111.27
2017,8,21,111.49
2017,8,22,107.01
2017,8,23,111.62
2017,8,24,110.72
2017,8,25,109.92
2017,8,26,109.65
2017,8,27,109.91
2017,8,28,109.3
2017,8,29,110.3
2017,8,30,107.38
2017,8,31,106.57
2017,9,1,105.02
2017,9,2,104.99
2017,9,3,104.56
2017,9,4,106.78
2017,9,5,105.84
2017,9,6,107.79
2017,9,7,108.94
2017,9,8,112.35
2017,9,9,114.5
2017,9,10,113.64
2017,9,11,112.31
2017,9,12,115.58
2017,9,13,116.67
2017,9,14,116.66
2017,9,15,116.18
2017,9,16,115.21
2017,9,17,117.77
2017,9,18,116.97
2017,9,19,119.14
2017,9,20,118.11
2017,9,21,118.76
2017,9,22,117.36
2017,9,23,115.27
2017,9,24,114.77
2017,9,25,114.62
2017,9,26,110.93
2017,9,27,111.64
2017,9,28,109.57
2017,9,29,109.97
2017,9,30,112.63
2017,10,1,111.79
2017,10,2,116.99
2017,10,3,115.86
2017,10,4,113.81
2017,10,5,114.95
2017,10,6,114.91
2017,10,7,113.38
2017,10,8,114.86
2017,10,9,110.82
2017,10,10,113.42
2017,10,11,117.46
2017,10,12,122.52
2017,10,13,122.89
2017,10,14,125.71
2017,10,15,126.09
2017,10,16,126.53
2017,10,17,126.37
2017,10,18,126.29
2017,10,19,123.76
2017,10,20,124.59
2017,10,21,121.92
2017,10,22,122.63
2017,10,23,122
2017,10,24,123.51
2017,10,25,122.59
2017,10,26,123.82
2017,10,27,126.13
2017,10,28,128.52
2017,10,29,127.07
2017,10,30,127.59
2017,10,31,128.14
2017,11,1,130.53
2017,11,2,131.78
2017,11,3,132.39
2017,11,4,134.61
2017,11,5,135.53
2017,11,6,135.9
2017,11,7,134.61
2017,11,8,133.01
2017,11,9,130.97
2017,11,10,129.65
2017,11,11,127.53
2017,11,12,128.38
2017,11,13,130.91
2017,11,14,131.99
2017,11,15,133.35
2017,11,16,133.02
2017,11,17,132.9
2017,11,18,131.54
2017,11,19,130.61
2017,11,20,127.74
2017,11,21,127.18
2017,11,22,125.19
2017,11,23,124.81
2017,11,24,123.8
2017,11,25,125.55
2017,11,26,125.3
2017,11,27,126.19
2017,11,28,124.82
2017,11,29,121.72
2017,11,30,121.03
2017,12,1,118.61
2017,12,2,117.83
2017,12,3,118.49
2017,12,4,118.19
2017,12,5,119.38
2017,12,6,122.01
2017,12,7,119.68
2017,12,8,120.58
2017,12,9,119.76
2017,12,10,118.61
2017,12,11,117.85
2017,12,12,118.1
2017,12,13,116.8
2017,12,14,119.27
2017,12,15,119.96
2017,12,16,121.68
2017,12,17,122.99
2017,12,18,124.38
2017,12,19,123.72
2017,12,20,124.85
2017,12,21,124.54
2017,12,22,125.01
2017,12,23,122.61
2017,12,24,121.41
2017,12,25,120.28
2017,12,26,119.1
2017,12,27,119.8
2017,12,28,121.81
2017,12,29,122.72
2017,12,30,122.79
2017,12,31,122.38
2018,1,1,124.21
2018,1,2,126.86
2018,1,3,127.17
2018,1,4,125.47
2018,1,5,124.79
2018,1,6,126.66
2018,1,7,127.21
2018,1,8,126.97
2018,1,9,126.89
2018,1,10,127.19
2018,1,11,126.74
2018,1,12,127
2018,1,13,126.8
2018,1,14,127.79
2018,1,15,128
2018,1,16,127.51
2018,1,17,127.36
2018,1,18,128.19
2018,1,19,128.77
2018,1,20,127.26
2018,1,21,126.98
2018,1,22,125.03
2018,1,23,122.67
2018,1,24,123.25
2018,1,25,123.77
2018,1,26,125.92
2018,1,27,128.04
2018,1,28,128.46
2018,1,29,130.24
2018,1,30,133.24
2018,1,31,131.15
2018,2,1,131.89
2018,2,2,130.8
2018,2,3,129.1
2018,2,4,127.9
2018,2,5,127.9
2018,2,6,124.7
2018,2,7,124.21
2018,2,8,122.83
2018,2,9,122.04
2018,2,10,120.26
2018,2,11,120.12
2018,2,12,119.14
2018,2,13,121.04
2018,2,14,119.98
2018,2,15,116.78
2018,2,16,111.31
2018,2,17,111.08
2018,2,18,112.66
2018,2,19,110.96
2018,2,20,108.59
2018,2,21,107.35
2018,2,22,108.9
2018,2,23,112.42
2018,2,24,114.6
2018,2,25,113.11
2018,2,26,113.59
2018,2,27,115.58
2018,2,28,118.08
2018,3,1,116.92
2018,3,2,116.52
2018,3,3,113.32
2018,3,4,112.09
2018,3,5,111.54
2018,3,6,108.92
2018,3,7,109.39
2018,3,8,110.83
2018,3,9,110.5
2018,3,10,113.04
2018,3,11,114.36
2018,3,12,115.9
2018,3,13,118.39
2018,3,14,118.61
2018,3,15,118.82
2018,3,16,121.2
2018,3,17,121.34
2018,3,18,122.24
2018,3,19,122.38
2018,3,20,120.94
2018,3,21,119.61
2018,3,22,119.11
2018,3,23,119.44
2018,3,24,117.52
2018,3,25,115.37
2018,3,26,114.49
2018,3,27,113.94
2018,3,28,115.18
2018,3,29,115.2
2018,3,30,112.87
2018,3,31,115.33
2018,4,1,114.48
2018,4,2,116.03
2018,4,3,118.12
2018,4,4,117.69
2018,4,5,118.2
2018,4,6,119.51
2018,4,7,118.16
2018,4,8,119.75
2018,4,9,116.18
2018,4,10,113.75
2018,4,11,112.53
2018,4,12,110.86
2018,4,13,108.73
2018,4,14,107.71
2018,4,15,107.01
2018,4,16,107.6
2018,4,17,107.96
2018,4,18,108.8
2018,4,19,110.96
2018,4,20,112.86
2018,4,21,114.71
2018,4,22,116.59
2018,4,23,118.14
2018,4,24,118.49
2018,4,25,120.49
2018,4,26,119.11
2018,4,27,123.04
2018,4,28,124.29
2018,4,29,124.66
2018,4,30,127.12
2018,5,1,127.88
2018,5,2,125.18
2018,5,3,125.52
2018,5,4,122.19
2018,5,5,119.65
2018,5,6,118.18
2018,5,7,114.64
2018,5,8,114.52
2018,5,9,116.73
2018,5,10,117.73
2018,5,11,119.95
2018,5,12,122.34
2018,5,13,121.35
2018,5,14,123.33
2018,5,15,122.45
2018,5,16,122.67
2018,5,17,122.54
2018,5,18,121.83
2018,5,19,121.39
2018,5,20,121.58
2018,5,21,120.44
2018,5,22,122.38
2018,5,23,119.51
2018,5,24,120.06
2018,5,25,118.4
2018,5,26,115.17
2018,5,27,116.42
2018,5,28,116.38
2018,5,29,117.8
2018,5,30,120.23
2018,5,31,118.74
2018,6,1,118.26
2018,6,2,121.52
2018,6,3,121.98
2018,6,4,123.12
2018,6,5,121.63
2018,6,6,120.98
2018,6,7,119.67
2018,6,8,119.78
2018,6,9,118.24
2018,6,10,117.39
2018,6,11,115.97
2018,6,12,116.04
2018,6,13,117.73
2018,6,14,119.35
2018,6,15,118.36
2018,6,16,114.63
2018,6,17,112.44
2018,6,18,112.65
2018,6,19,108.81
2018,6,20,106.25
2018,6,21,107.91
2018,6,22,108.63
2018,6,23,110.18
2018,6,24,111.01
2018,6,25,111.94
2018,6,26,114.77
2018,6,27,113.93
2018,6,28,112.35
2018,6,29,111.06
2018,6,30,110.61
2018,7,1,110.89
2018,7,2,109.84
2018,7,3,106.89
2018,7,4,106.71
2018,7,5,106.06
2018,7,6,106.59
2018,7,7,107.43
2018,7,8,106.71
2018,7,9,105.44
2018,7,10,106.38
2018,7,11,109.2
2018,7,12,105.52
2018,7,13,102.28
2018,7,14,99.33
2018,7,15,93.58
2018,7,16,93.58
2018,7,17,91.59
2018,7,18,88.51
2018,7,19,91.3
2018,7,20,92.75
2018,7,21,93.69
2018,7,22,99.46
2018,7,23,98.56
2018,7,24,99.9
2018,7,25,103.37
2018,7,26,103.88
2018,7,27,107.78
2018,7,28,110.86
2018,7,29,112.19
2018,7,30,114.57
2018,7,31,116.13
2018,8,1,114.35
2018,8,2,116.01
2018,8,3,112.6
2018,8,4,111.63
2018,8,5,110.39
2018,8,6,109.86
2018,8,7,111.12
2018,8,8,112.21
2018,8,9,114.36
2018,8,10,117.37
2018,8,11,117.33
2018,8,12,117.13
2018,8,13,118.77
2018,8,14,115.65
2018,8,15,117.55
2018,8,16,114.27
2018,8,17,113.48
2018,8,18,111.85
2018,8,19,109.67
2018,8,20,104.88
2018,8,21,106.12
2018,8,22,102.23
2018,8,23,101.72
2018,8,24,100.97
2018,8,25,102.12
2018,8,26,105.36
2018,8,27,108.36
2018,8,28,110.2
2018,8,29,112.47
2018,8,30,114.85
2018,8,31,115.86
2018,9,1,113.38
2018,9,2,116.26
2018,9,3,118.68
2018,9,4,119.14
2018,9,5,118.3
2018,9,6,117.62
2018,9,7,118.01
2018,9,8,118.63
2018,9,9,114.9
2018,9,10,112.04
2018,9,11,111.6
2018,9,12,110.66
2018,9,13,108.49
2018,9,14,106.72
2018,9,15,108.7
2018,9,16,109.36
2018,9,17,110.55
2018,9,18,110.14
2018,9,19,111.21
2018,9,20,114.42
2018,9,21,115.17
2018,9,22,116.05
2018,9,23,115.54
2018,9,24,116.01
2018,9,25,114.42
2018,9,26,112.31
2018,9,27,107.91
2018,9,28,107.87
2018,9,29,106
2018,9,30,105.9
2018,10,1,104.41
2018,10,2,106.56
2018,10,3,104.33
2018,10,4,102.89
2018,10,5,103.37
2018,10,6,103.79
2018,10,7,104.08
2018,10,8,103.54
2018,10,9,101.19
2018,10,10,101.12
2018,10,11,102.95
2018,10,12,99.33
2018,10,13,95.71
2018,10,14,95
2018,10,15,93.45
2018,10,16,92.52
2018,10,17,96.23
2018,10,18,99.24
2018,10,19,100.67
2018,10,20,102.24
2018,10,21,103.14
2018,10,22,106.97
2018,10,23,108.77
2018,10,24,106.74
2018,10,25,106.99
2018,10,26,106.07
2018,10,27,107.1
2018,10,28,105.75
2018,10,29,104.58
2018,10,30,102.48
2018,10,31,103.46
2018,11,1,104.53
2018,11,2,107.45
2018,11,3,110.29
2018,11,4,110.92
2018,11,5,111.93
2018,11,6,114.61
2018,11,7,114.2
2018,11,8,112.8
2018,11,9,112.23
2018,11,10,109.88
2018,11,11,110.46
2018,11,12,110.4
2018,11,13,108.81
2018,11,14,109.37
2018,11,15,111.57
2018,11,16,109.96
2018,11,17,109.29
2018,11,18,109.55
2018,11,19,108.84
2018,11,20,110.36
2018,11,21,109.37
2018,11,22,106.36
2018,11,23,107.58
2018,11,24,107.19
2018,11,25,106.12
2018,11,26,104.57
2018,11,27,103.07
2018,11,28,102.67
2018,11,29,103.51
2018,11,30,104.23
2018,12,1,104.08
2018,12,2,105.97
2018,12,3,106.88
2018,12,4,108.7
2018,12,5,109.57
2018,12,6,108.51
2018,12,7,107.39
