순번/순위,구분,label,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
896.0,자기계발,0,세계의 엘리트는 왜 명상을 하는가,K812536373,9791185435015.0,3190.0,반니라이프,"와타나베 아이코 지음, 정윤아 옮김","13,500","12,150","1,350",10%,670점,20170131.0,479.0
897.0,자기계발,0,거리 두기,8965703964,9788965703969.0,3320.0,쌤앤파커스,임춘성 지음,"15,000","13,500","1,500",10%,750점,20170201.0,419.0
898.0,자기계발,0,데일 카네기의 인간관계론,K262536561,9791159033971.0,13320.0,더클래식,"데일 카네기 지음, 베스트트랜스 옮김","9,900","8,910",990,10%,490점,20170110.0,1332.0
899.0,자기계발,0,말할 수 없는 비밀 들리지 않는 진실,K742536462,9791195446568.0,3300.0,베리북,윤재성 지음,"12,000","10,800","1,200",10%,600점,20170105.0,649.0
900.0,자기계발,0,단순함의 즐거움,8950963000,9788950963002.0,3190.0,21세기북스,"프랜신 제이 지음, 신예경 옮김","16,000","14,400","1,600",10%,800점,20170110.0,285.0
933.0,자기계발,0,탈무드 1~3 세트 - 전3권,8997363387,9788997363384.0,43890.0,자작,서종인 엮음,"11,000","11,000",0,0%,550점,20151030.0,197.0
4.0,자기계발,1,일취월장,K682532360,9791129429506.0,3320.0,로크미디어,고영성.신영준 지음,"22,000","19,800","2,200",10%,"1,100점",20171207.0,9651.0
14.0,자기계발,1,일일일책,K492531959,9791188077069.0,3190.0,레드스톤,장인옥 지음,"14,000","12,600","1,400",10%,700점,20171110.0,827.0
16.0,자기계발,1,모든 것이 되는 법,8901220741,9788901220741.0,3190.0,웅진지식하우스,"에밀리 와프닉 지음, 김보미 옮김","14,800","13,320","1,480",10%,740점,20171201.0,6513.0
17.0,자기계발,1,잘했어요 노트,K702531658,9791162201121.0,3320.0,위즈덤하우스,"나가야 겐이치 지음, 장은주 옮김","13,800","12,420","1,380",10%,690점,20171127.0,770.0
21.0,자기계발,1,하루 3줄 영어 일기,K532531251,9791157842131.0,13740.0,한빛비즈,"ALC 편집부 지음, 정은희 옮김","15,000","13,500","1,500",10%,750점,20171127.0,3545.0
23.0,자기계발,1,운명을 바꾸는 노트의 힘,K912532763,9791158150136.0,3190.0,북포스,홍현수 지음,"14,000","12,600","1,400",10%,700점,20171222.0,670.0
28.0,자기계발,1,퍼즈,K052531156,9791130614892.0,3190.0,다산북스,"레이첼 오마라 지음, 김윤재 옮김","14,000","12,600","1,400",10%,700점,20171116.0,547.0
31.0,자기계발,1,"마흔, 혼자 공부를 시작했다",K172532877,9791160503586.0,3100.0,더퀘스트,"와다 히데키 지음, 장은주 옮김","14,000","12,600","1,400",10%,700점,20171215.0,912.0
33.0,자기계발,1,그릿 실천법,K042532961,9791187856313.0,3190.0,보랏빛소,"캐런 바루크 펠드먼 지음, 김지선 옮김","15,000","13,500","1,500",10%,750점,20171128.0,568.0
34.0,자기계발,1,혼자 잘해주고 상처받지 마라 (리커버 한정판 스페셜 에디션),8950973014,9788950973018.0,3320.0,21세기북스,유은정 지음,"15,000","13,500","1,500",10%,750점,20171213.0,4190.0
37.0,자기계발,1,15도,8935211907,9788935211906.0,3320.0,청림출판,김하나 지음,"15,000","13,500","1,500",10%,750점,20171221.0,571.0
38.0,자기계발,1,다시 일어서는 힘,K042531450,9791186805930.0,3190.0,비즈니스북스,"존 C. 맥스웰 지음, 김고명 옮김","15,000","13,500","1,500",10%,750점,20171129.0,1066.0
61.0,자기계발,1,부부 같이 사는 게 기적입니다,K602532060,9791185716558.0,3180.0,덴스토리(Denstory),김용태 지음,"13,800","12,420","1,380",10%,690점,20171201.0,2305.0
69.0,자기계발,1,불만의 품격,K502532069,9791188248117.0,3190.0,웨일북,최서윤 지음,"14,000","12,600","1,400",10%,700점,20171201.0,227.0
74.0,자기계발,1,하버드 새벽 4시 반 (한정판 미니에디션),K072532872,9791185392585.0,13190.0,라이스메이커,"웨이슈잉 지음, 이정은 옮김","11,200","10,080","1,120",10%,560점,20171228.0,491.0
79.0,자기계발,1,아이디어 대전,K112532167,9791185502939.0,3320.0,클,"책읽는원숭이 지음, 지비원 옮김","8,000","7,200",800,10%,400점,20171215.0,1482.0
80.0,자기계발,1,미라클 모닝 (크리스마스 스페셜 커버 에디션),K262532081,,,한빛비즈,"할 엘로드 지음, 김현수 옮김","12,000","10,800","1,200",10%,600점,20160222.0,39072.0
83.0,자기계발,1,가장 단순한 것의 힘,897065609X,9788970656090.0,3190.0,홍익,탁진현 지음,"14,800","13,320","1,480",10%,740점,20171205.0,598.0
85.0,자기계발,1,침대부터 정리하라,8932918716,9788932918716.0,3120.0,열린책들,"윌리엄 H. 맥레이븐 지음, 고기탁 옮김","12,000","10,800","1,200",10%,600점,20171220.0,1793.0
87.0,자기계발,1,결국 해내는 사람들의 원칙,K842532961,9791187980407.0,3190.0,반니,"앨런 피즈.바바라 피즈 지음, 이재경 옮김","15,000","13,500","1,500",10%,750점,20171129.0,983.0
96.0,자기계발,1,"곤마리 씨, 우리 집 좀 정리해주세요",8984059196,9788984059191.0,3320.0,더난출판사,"곤도 마리에 지음, 우라모토 유코 그림, 홍성민 옮김","12,000","10,800","1,200",10%,600점,20171220.0,549.0
97.0,자기계발,1,"집중력, 마법을 부리다",8993635862,9788993635867.0,3190.0,갈매나무,"샘 혼 지음, 이상원 옮김","14,000","12,600","1,400",10%,700점,20171211.0,260.0
99.0,자기계발,1,콘텐츠의 정석,K712531553,9791187749486.0,3320.0,예문아카이브,장근우 지음,"13,800","12,420","1,380",10%,690점,20171122.0,419.0
102.0,자기계발,1,2018 나의 일진 사용 설명서,K742532569,9791195382460.0,13190.0,황금테고리,황금테고리 편집부 지음,"14,000","12,600","1,400",10%,140점,20171208.0,161.0
109.0,자기계발,1,나에게 읽어주는 책,K292531450,9791188039104.0,3320.0,레드박스,"나카시마 데루 지음, 이유라 옮김","14,800","13,320","1,480",10%,740점,20171212.0,382.0
115.0,자기계발,1,보물지도,8970342699,9788970342696.0,13320.0,나라원,"모치즈키 도시타카 지음, 은영미 옮김","13,000","11,700","1,300",10%,650점,20171205.0,5865.0
116.0,자기계발,1,마지막 순간에 선명해지는 것들,K562531356,9791196187606.0,3180.0,생각활주로,이윤진 지음,"15,000","13,500","1,500",10%,750점,20171231.0,191.0
119.0,자기계발,1,속기사로 먹고살기,K722531656,9791157271283.0,3810.0,바른번역(왓북),손효진 지음,"16,000","14,400","1,600",10%,800점,20171201.0,477.0
123.0,자기계발,1,밤도깨비 걱정 노트,K672531650,9791186665763.0,3810.0,유노북스,"마음행복연구소 지음, 우마왕 그림, 박용철 감수","12,800","11,520","1,280",10%,640점,20171207.0,200.0
127.0,자기계발,1,임모틀맨 1,8997228153,9788997228157.0,4110.0,서른세개의계단,네빌 고다드 지음,"13,500","12,150","1,350",10%,670점,20171220.0,1608.0
131.0,자기계발,1,양띵의 어린이 유튜브 스타,K992532074,9791162333969.0,73560.0,미래엔아이세움,"양띵(양지영).이성민 지음, 김정한 그림","12,000","10,800","1,200",10%,600점,20171215.0,427.0
137.0,자기계발,1,젊은 만화가에게 묻다,K652532667,9791185823225.0,4300.0,남해의봄날,위근우 지음,"15,000","13,500","1,500",10%,750점,20171225.0,472.0
141.0,자기계발,1,나는 왜 네가 힘들까 셀프 테라피북,8960516139,9788960516137.0,3180.0,부키,"크리스텔 프티콜랭 지음, 이세진 옮김","12,500","11,250","1,250",10%,620점,20171201.0,149.0
142.0,자기계발,1,엘리트 명상,8974793709,9788974793708.0,3190.0,불광출판사,"가와카미 젠류 지음, 유은경 옮김, 이시카와 요시키 감수","13,000","11,700","1,300",10%,650점,20171121.0,164.0
145.0,자기계발,1,공감하면 사람은 90%가 바뀐다,8960541982,9788960541986.0,3320.0,중앙경제평론사,문충태 지음,"14,000","12,600","1,400",10%,700점,20180108.0,348.0
164.0,자기계발,1,꿈꾸는 다락방 VD 다이어리,K482531857,9791188388127.0,13320.0,차이정원,이지성 지음,"15,000","13,500","1,500",10%,750점,20171106.0,127.0
168.0,자기계발,1,성경 성화 다이어리,K932532960,8809533870010.0,1.0,나무그늘,"박철범 엮음, 빈센트 반 고흐 외 그림","25,000","10,000","15,000",60%,0점,20180101.0,2296.0
169.0,자기계발,1,사소한 것들,8984076643,9788984076648.0,3320.0,세종(세종서적),"앤디 앤드루스 지음, 이경식 옮김","15,000","13,500","1,500",10%,750점,20171129.0,112.0
172.0,자기계발,1,"살아라, 오늘이 마지막 날인 것처럼",K472532861,9791157683154.0,3190.0,동양북스(동양문고),"오자와 다케토시 지음, 김해용 옮김","12,000","10,800","1,200",10%,600점,20171215.0,179.0
177.0,자기계발,1,"논어로 망한 조직, 한비자로 살린다",8984459410,9788984459410.0,3320.0,시그마북스,"모리야 아쓰시 지음, 하진수 옮김","16,000","14,400","1,600",10%,800점,20171211.0,152.0
182.0,자기계발,1,사는 방에서 운명이 결정된다,8969522158,9788969522153.0,3320.0,경향BP,"야노 케이조 지음, 한진아 옮김","13,000","11,700","1,300",10%,650점,20171213.0,292.0
186.0,자기계발,1,내 말은 왜 통하지 않을까,K062532167,9791157683086.0,3320.0,동양북스(동양문고),"아사다 스구루 지음, 정혜주 옮김","12,000","10,800","1,200",10%,600점,20171204.0,103.0
197.0,자기계발,1,이나모리 가즈오의 인생을 바라보는 안목,896570541X,9788965705413.0,3320.0,쌤앤파커스,"이나모리 가즈오 지음, 노경아 옮김","14,000","12,600","1,400",10%,700점,20171215.0,2571.0
199.0,자기계발,1,감정카드,K822530545,9791155052884.0,40370.0,한국콘텐츠미디어(매일넷앤드비즈),(주)한국콘텐츠미디어 (부설)한국진로교육센터 지음,"12,500","11,250","1,250",10%,620점,20170321.0,2271.0
801.0,자기계발,0,사소한 이야기 속 위대한 생각,K072531242,9791158740283.0,3300.0,미디어숲,이수철 지음,"15,800","14,220","1,580",10%,790점,20171130.0,87.0
802.0,자기계발,0,아무에게도 말할 수 없었던 진심,894754261X,9788947542616.0,3320.0,한국경제신문,삼성사회정신건강연구소 외 지음,"15,000","13,500","1,500",10%,750점,20171027.0,43.0
803.0,자기계발,0,악당의 명언,K352531145,9791158950880.0,3190.0,생각정리연구소,손호성 지음,"15,000","13,500","1,500",10%,750점,20171030.0,172.0
804.0,자기계발,0,이제는 당신이 성공할 차례다,K372531945,9791155427385.0,3320.0,매일경제신문사,박정수 지음,"16,000","14,400","1,600",10%,800점,20171027.0,69.0
806.0,자기계발,0,한 번에 합격하는 올패스 공부법 플러스,8955968108,9788955968101.0,3320.0,한언출판사,서상훈 지음,"15,000","13,500","1,500",10%,750점,20171101.0,99.0
808.0,자기계발,0,생각정리를 위한 프로세스의 기술 8단계,K702531538,9791158950873.0,13320.0,생각정리연구소,"요시자와 준토쿠 지음, 김남진 옮김","15,000","13,500","1,500",10%,750점,20170920.0,92.0
809.0,자기계발,0,나폴레온 힐의 라이프 체인징 시크릿,K262531237,9791187436058.0,3190.0,나무(도서출판),"나폴레온 힐 지음, 강석안.이상진 옮김","12,000","10,800","1,200",10%,600점,20171009.0,109.0
810.0,자기계발,0,1% 여자의 자기경영법,K062531934,9791188610020.0,3190.0,위닝북스,미셸 리 지음,"18,000","16,200","1,800",10%,900점,20171006.0,58.0
813.0,자기계발,0,365 매일 읽는 한 줄 명언,K802531806,8809482280243.0,1.0,42미디어콘텐츠,42미디어컨텐츠 편집부 지음,"13,000","6,500","6,500",50%,70점,20170801.0,313.0
814.0,자기계발,0,영원히 살 것처럼 배우고 내일 죽을 것처럼 살아라,8975046710,9788975046711.0,3840.0,함께북스,"마빈 토케이어 지음, 주덕명 편역","14,000","12,600","1,400",10%,700점,20170720.0,76.0
815.0,자기계발,0,생각지도 못한 생각지도,899474780X,9788994747804.0,13320.0,위너스북,유영만 지음,"16,000","14,400","1,600",10%,800점,20170720.0,319.0
817.0,자기계발,0,컨디션만 관리했을 뿐인데,K482531297,9791187336877.0,13320.0,동아엠앤비,"이와사키 이치로 외 지음.감수, 김소영 옮김","15,000","13,500","1,500",10%,750점,20170720.0,271.0
818.0,자기계발,0,"서울, 뉴욕, 킬리만자로 그리고 서울",K792531194,9791188244034.0,3800.0,샨티,현경.김수진 지음,"16,000","14,400","1,600",10%,800점,20170715.0,346.0
819.0,자기계발,0,승자의 공부,8965962218,9788965962212.0,3320.0,흐름출판,유필화 지음,"15,000","13,500","1,500",10%,750점,20170614.0,547.0
820.0,자기계발,0,나는 최고의 일본 무역상이다,K452531872,9791187383215.0,3320.0,프레너미,황동명 지음,"15,000","13,500","1,500",10%,750점,20170525.0,274.0
821.0,자기계발,0,있는 자리 흩트리기,896570460X,9788965704607.0,3190.0,쌤앤파커스,김동연 지음,"15,000","13,500","1,500",10%,750점,20170505.0,1718.0
822.0,자기계발,0,꿈을 찾는 음대생,K582531462,9791160540529.0,3190.0,렛츠북,이서진 지음,"16,000","14,400","1,600",10%,800점,20170501.0,86.0
825.0,자기계발,0,하루 2시간 몰입의 힘,8935211672,9788935211678.0,3320.0,청림출판,"조시 데이비스 지음, 박슬라 옮김","13,500","12,150","1,350",10%,670점,20170424.0,262.0
828.0,자기계발,0,마흔 제갈량의 지혜를 읽어야 할 때,K402530232,9791187962069.0,3320.0,다연,"쌍찐롱 지음, 박주은 옮김","18,000","16,200","1,800",10%,900점,20170315.0,245.0
829.0,자기계발,0,부동산 직업의 세계와 취업의 모든 것,8998602423,9788998602420.0,3320.0,원더박스,민성식 지음,"15,000","13,500","1,500",10%,750점,20170317.0,286.0
830.0,자기계발,0,몸을 씁니다,K312536192,9791186440131.0,3180.0,도서출판 가지,"플로랑스 비나이 지음, 박태신 옮김","13,500","12,150","1,350",10%,670점,20170310.0,656.0
831.0,자기계발,0,그곳에 좋은 기운이 모인다,8965703972,9788965703976.0,3320.0,쌤앤파커스,김승호 지음,"15,000","13,500","1,500",10%,750점,20170315.0,1247.0
832.0,자기계발,0,하버드 1분 퍼즐,K732536986,9791187604129.0,13410.0,책들의정원,하버드 두뇌퍼즐 연구회 지음,"8,000","7,200",800,10%,400점,20170225.0,381.0
836.0,자기계발,0,나쁜 습관 정리법,8952777603,9788952777607.0,13190.0,지식너머,"고도 도키오 지음, 이용택 옮김","14,000","12,600","1,400",10%,700점,20170110.0,318.0
853.0,자기계발,0,우리 색다르게 해볼까?,K572434249,9791195729708.0,13190.0,책즉시공,조명준 지음,"14,000","12,600","1,400",10%,700점,20160411.0,210.0
908.0,자기계발,0,사람으로부터 편안해지는 법,899044926X,9788990449269.0,3830.0,리수,"소노 아야코 지음, 오경순 옮김","9,800","8,820",980,10%,490점,20050625.0,2569.0
915.0,자기계발,0,머릿속 생각을 제대로 말하는 법,8984459542,9788984459540.0,3320.0,시그마북스,"마둥 외 지음, 이남경 옮김","14,500","13,050","1,450",10%,720점,20180115.0,976.0
916.0,자기계발,0,헬위크,K652532474,9791157842216.0,13320.0,한빛비즈,"에릭 라르센 지음, 김정희 옮김","14,000","12,600","1,400",10%,700점,20171221.0,414.0
917.0,자기계발,0,해결하고 싶은 남자 공감받고 싶은 여자,8972773174,9788972773177.0,3810.0,리드리드출판(한국능률협회),"나이토 요시히토 지음, 나지윤 옮김","14,800","13,320","1,480",10%,740점,20180111.0,177.0
918.0,자기계발,0,이제부터 잘하면 되잖아,K922532268,9791195813872.0,3190.0,에스북(Sbook),홍창준 지음,"12,000","10,800","1,200",10%,600점,20171201.0,24.0
919.0,자기계발,0,혼자 다 하려 하지 마라,K672532167,9791188401031.0,3320.0,좋은책만들기,홍재화 지음,"15,000","13,500","1,500",10%,750점,20171211.0,20.0
920.0,자기계발,0,내 얼굴이 인생이다,K502532764,9791187340591.0,3810.0,더로드,허윤숙 지음,"15,000","13,500","1,500",10%,750점,20171127.0,30.0
921.0,자기계발,0,에어비앤비 호스팅 가이드,K962532761,9791185831442.0,13320.0,피그마리온(Pygmalion),나윤도 지음,"15,000","13,500","1,500",10%,750점,20171124.0,477.0
922.0,자기계발,0,Rich Kids 부자 수업,K152531350,9791195805396.0,3320.0,봄봄스토리,"토마스 C. 콜리 지음, 박인섭.이연학 옮김","12,800","11,520","1,280",10%,640점,20171118.0,140.0
923.0,자기계발,0,티엔티엔 중국어 다이어리,K462531052,8809588440008.0,1.0,지나북스,이마녀 지음,"15,000","13,500","1,500",10%,680점,20171201.0,30.0
924.0,자기계발,0,세계사 수업,K202531052,9791185370095.0,3320.0,잇북(Itbook),"진노 마사후미 지음, 김대환 옮김","16,000","14,400","1,600",10%,800점,20171117.0,43.0
926.0,자기계발,0,워라밸의 시대! 하루 3분 시간관리,K312531848,9791188348046.0,13320.0,천그루숲,이임복 지음,"13,000","11,700","1,300",10%,650점,20171030.0,138.0
927.0,자기계발,0,당신이 무슨 생각을 하는지 알고 있다,8978913121,9788978913126.0,3190.0,큰나무,"릴리안 글래스 지음, 이은희 옮김","13,000","11,700","1,300",10%,650점,20171019.0,84.0
928.0,자기계발,0,외교관은 국가대표 멀티플레이어,K942531132,9791185408125.0,3300.0,엘컴퍼니,김효은.오지은 지음,"18,000","16,200","1,800",10%,900점,20171015.0,397.0
929.0,자기계발,0,데일 카네기 자기계발시리즈 3종 세트 (미니북) - 전3권,K352531833,9791159037719.0,14320.0,더클래식,"데일 카네기 지음, 베스트트랜스 옮김","16,500","14,850","1,650",10%,820점,20170920.0,36.0
930.0,자기계발,0,1인자의 인문학 : 한국편,8966375413,9788966375417.0,3320.0,미다스북스,신동준 지음,"15,000","13,500","1,500",10%,750점,20170925.0,54.0
931.0,자기계발,0,왜 함께 일하는가,8952237048,9788952237040.0,3190.0,살림,"사이먼 사이넥 지음, 이선 앨드리지 그림, 홍승원 옮김","13,000","11,700","1,300",10%,650점,20170920.0,632.0
932.0,자기계발,0,타인을 끌어내리려 안간힘 쓰는 사람들,8931580932,9788931580938.0,13180.0,성안당,"에노모토 히로아키 지음, 고운채 옮김","13,800","12,420","1,380",10%,690점,20170915.0,69.0
934.0,자기계발,0,20대 여성을 위한 자존감을 높이는 50가지 습관,8965843715,9788965843719.0,23190.0,미래지식,정지승,"14,800","13,320","1,480",10%,740점,20170908.0,131.0
935.0,자기계발,0,누구나 행복하고 성공할 수 있는 마음의 작동원리,K322531928,9791159618161.0,3190.0,지식과감성#,김용복 지음,"15,000","13,500","1,500",10%,750점,20170907.0,61.0
